"","data","alterosa","betim_centro","cascata","contorno","petrovale","piratininga"
"1654","2020-07-11",23.5753910166145,18.0726609504382,13.6538814316161,8.33333333333333,18.8498892011961,7.79166666666667
"1655","2020-07-12",23.5745261621676,32.4166666666667,12.3333333333333,6.79166666666667,18.699912311409,10.0833333333333
"1656","2020-07-13",24.1092220051939,38.0110791038444,18.3333333333333,12.7083333333333,18.5499354216219,13.408645168929
"1657","2020-07-14",34.6666666666667,36,23.625,17.1666666666667,18.3999585318348,14.875
"1658","2020-07-15",27.375,19.7916666666667,14.25,13.2083333333333,18.2499816420477,12.2591889947659
"1659","2020-07-16",16.375,10.9583333333333,10.4148733950041,9.625,18.1000047522606,8.83333333333333
"1660","2020-07-17",16.4583333333333,14.1666666666667,10.625,7.32591057996861,17.9500278624735,6.95833333333333
"1661","2020-07-18",18.75,14.4166666666667,14.2916666666667,11.125,17.8000509726864,8.20833333333333
"1662","2020-07-19",10.6169172206297,8.51320807865923,6.91666666666667,5.14503132400877,17.6500740828993,4.19839404303845
"1663","2020-07-20",11,10.9862407111156,7.45833333333333,5.04166666666667,17.5000971931122,5.26229483456308
"1664","2020-07-21",16.875,13.2083333333333,9.54166666666667,6.20833333333333,17.350120303325,8.54166666666667
"1665","2020-07-22",21.3333333333333,29.0416666666667,10.7083333333333,8,17.2001434135379,6.64984764020035
"1666","2020-07-23",16.875,21.7845415758719,10.2083333333333,8.33333333333333,17.0501665237508,6.9247861733428
"1667","2020-07-24",14.1666666666667,14.8447600753655,9.20833333333333,6.375,16.9001896339637,5.74521808050247
"1668","2020-07-25",11.1037907610326,10.0416666666667,7.50540152801982,4.86872299176901,16.7502127441766,4.56669868901436
"1669","2020-07-26",11.9255770515912,20.0833333333333,5.91666666666667,4.33333333333333,16.6002358543895,3.38817327504298
"1670","2020-07-27",11.0416666666667,7.58333333333333,5.81162006543558,4.53960184393271,16.4502589646024,2.5836110983314
"1671","2020-07-28",14.0416666666667,18.2790330029208,10.4716848250204,8.375,16.3002820748153,7.62159607948873
"1672","2020-07-29",20.5,33.1930190689462,14.2343651300826,9,16.1503051850282,8.20833333333333
"1673","2020-07-30",19.1666666666667,26.875,8.64908248968599,6.625,16.0003282952411,5.73801030241173
"1674","2020-07-31",14.0416666666667,6.29166666666667,7.83273278922199,4.38361474848198,15.850351405454,7.41666666666667
